train_loss_cross_step,train_acc_top1_step,train_acc_top5_step,train_acc_mean_pos_step,train_loss_step,epoch,step
3.5918262004852295,0.0,0.0416666679084301,13.958333969116211,3.5918262004852295,0,49
3.277801990509033,0.0416666679084301,0.1666666716337204,11.291666984558105,3.277801990509033,0,99
3.351010799407959,0.0,0.0833333358168602,12.708333969116211,3.351010799407959,0,149
3.3203415870666504,0.0,0.0833333358168602,13.041666984558105,3.3203415870666504,0,199
3.3889472484588623,0.0,0.125,14.25,3.3889472484588623,0,249
3.3848648071289062,0.0,0.125,13.708333969116211,3.3848648071289062,0,299
3.227827787399292,0.0,0.25,11.958333969116211,3.227827787399292,0,349
3.188884735107422,0.0,0.1666666716337204,11.541666984558105,3.188884735107422,0,399
3.400952100753784,0.0,0.0416666679084301,14.916666984558105,3.400952100753784,0,449
3.286431074142456,0.0,0.1666666716337204,12.5,3.286431074142456,0,499
3.3569812774658203,0.0,0.0833333358168602,14.666666984558105,3.3569812774658203,0,549
3.2344558238983154,0.0833333358168602,0.2916666865348816,12.083333969116211,3.2344558238983154,0,599
3.5011844635009766,0.125,0.125,13.291666984558105,3.5011844635009766,0,649
3.274641990661621,0.0416666679084301,0.2083333432674408,12.708333969116211,3.274641990661621,0,699
3.312073230743408,0.0,0.1666666716337204,13.458333969116211,3.312073230743408,0,749
3.2305960655212402,0.0,0.25,12.5,3.2305960655212402,0,799
3.128526210784912,0.0833333358168602,0.2083333432674408,10.875,3.128526210784912,0,849
3.1435439586639404,0.0416666679084301,0.0833333358168602,10.458333969116211,3.1435439586639404,0,899
3.2742984294891357,0.0,0.0416666679084301,13.625,3.2742984294891357,0,949
3.2844769954681396,0.0,0.0833333358168602,13.5,3.2844769954681396,0,999
3.330404281616211,0.0,0.0833333358168602,14.583333969116211,3.330404281616211,0,1049
3.2106337547302246,0.0,0.1666666716337204,12.166666984558105,3.2106337547302246,0,1099
3.2940807342529297,0.0,0.1666666716337204,13.625,3.2940807342529297,0,1149
3.2266898155212402,0.0833333358168602,0.125,11.875,3.2266898155212402,0,1199
3.1601171493530273,0.0416666679084301,0.2083333432674408,10.833333969116211,3.1601171493530273,0,1249
3.1711318492889404,0.0416666679084301,0.2083333432674408,12.041666984558105,3.1711318492889404,0,1299
3.2676920890808105,0.0,0.1666666716337204,12.916666984558105,3.2676920890808105,0,1349
